SCHOOL ID,SCHOOL NAME,GRADE,YEAR,READ-WARNING,READ-NOTMEET,READ-MEET,READ-EXCEED,MATH-WARNING,MATH-NOTMEET,MATH-MEET,MATH-EXCEED
1501629902314,LINCOLN ELEM SCHOOL              ,4,2009,1.3,9,21.8,67.9,0,2.6,34.6,62.8
1501629902314,LINCOLN ELEM SCHOOL              ,4,2010,0,4.7,12.9,82.4,0,0,26.1,73.9
1501629902314,LINCOLN ELEM SCHOOL              ,4,2011,0,4.9,22.2,72.8,0,1.2,22,76.8
1501629902314,LINCOLN ELEM SCHOOL              ,4,2012,0,1.4,15.7,82.9,0,0,21.4,78.6
1501629902314,LINCOLN ELEM SCHOOL              ,4,2013,0,8.6,29.6,61.7,0,2.5,30.9,66.7
1501629902314,LINCOLN ELEM SCHOOL              ,4,2014,0,8,29.9,62.1,1.1,2.3,23,73.6
1501629902314,LINCOLN ELEM SCHOOL              ,5,1999,0,26,32,42,2,40,57,2
1501629902314,LINCOLN ELEM SCHOOL              ,5,2000,0,17,48,35,5,26,56,14
1501629902314,LINCOLN ELEM SCHOOL              ,5,2001,.b,.b,.b,.b,.b,.b,.b,.b
1501629902314,LINCOLN ELEM SCHOOL              ,5,2002,1.8,17.5,33.3,47.4,3.5,21.1,66.7,8.8
1501629902314,LINCOLN ELEM SCHOOL              ,5,2003,0,21.4,33.9,44.6,.b,.b,.b,.b
1501629902314,LINCOLN ELEM SCHOOL              ,5,2004,1.8,23.6,20,54.5,0,18.2,58.2,23.6
1501629902314,LINCOLN ELEM SCHOOL              ,5,2005,0,12.3,43.9,43.9,1.8,5.4,78.6,14.3
1501629902314,LINCOLN ELEM SCHOOL              ,5,2006,0,12.1,37.9,51.5,0,13.6,55.2,33.3
1501629902314,LINCOLN ELEM SCHOOL              ,5,2007,1.5,15.2,45.5,37.9,0,13.6,59.1,27.3
1501629902314,LINCOLN ELEM SCHOOL              ,5,2008,0,15.3,33.9,50.8,1.6,9.8,63.9,24.6
1501629902314,LINCOLN ELEM SCHOOL              ,5,2009,0,3.9,27.6,68.4,0,6.5,58.4,35.1
1501629902314,LINCOLN ELEM SCHOOL              ,5,2010,0,12.3,27.2,60.5,0,7.3,48.8,43.9
1501629902314,LINCOLN ELEM SCHOOL              ,5,2011,0,6.8,25,68.2,0,1.1,36.4,62.5
1501629902314,LINCOLN ELEM SCHOOL              ,5,2012,0,6.5,26.9,66.7,0,2.2,50.5,47.3
1501629902314,LINCOLN ELEM SCHOOL              ,5,2013,0,11.3,38,50.7,1.4,7,46.5,45.1
1501629902314,LINCOLN ELEM SCHOOL              ,5,2014,3.8,6.3,36.3,53.8,1.2,4.9,32.1,61.7
1501629902314,LINCOLN ELEM SCHOOL                     ,6,1997,.a,12,39,49,.a,5,31,65
1501629902314,LINCOLN ELEM SCHOOL                     ,6,1998,.a,11,21,68,.a,5,31,64
1501629902314,LINCOLN ELEM SCHOOL              ,6,2006,1.3,6.4,41,51.3,1.3,12.8,59,26.9
1501629902314,LINCOLN ELEM SCHOOL              ,6,2007,0,8.2,42.4,49.4,0,11.8,47.1,41.2
1501629902314,LINCOLN ELEM SCHOOL              ,6,2008,0,4,33.3,62.7,0,5.3,52.6,42.1
1501629902314,LINCOLN ELEM SCHOOL              ,6,2009,0,6.6,32.9,60.5,0,3.8,46.2,50
1501629902314,LINCOLN ELEM SCHOOL              ,6,2010,0,3.4,28.4,68.2,0,2.2,34.8,62.9
1501629902314,LINCOLN ELEM SCHOOL              ,6,2011,1,4.2,21.9,72.9,0,5.2,32,62.9
1501629902314,LINCOLN ELEM SCHOOL              ,6,2012,0,7.8,10.7,81.6,0,3.9,22.3,73.8
1501629902314,LINCOLN ELEM SCHOOL              ,6,2013,1,12.7,46.1,40.2,0,8.8,53.9,37.3
1501629902314,LINCOLN ELEM SCHOOL              ,6,2014,0,10.5,39.5,50,0,14,43,43
1501629902314,LINCOLN ELEM SCHOOL              ,7,2006,0,5.6,43.3,51.1,0,4.4,43.3,52.2
1501629902314,LINCOLN ELEM SCHOOL              ,7,2007,0,5.5,37,57.5,0,5.5,32.9,61.6
1501629902314,LINCOLN ELEM SCHOOL              ,7,2008,0,5,27.5,67.5,0,4.9,28,67.1
1501629902314,LINCOLN ELEM SCHOOL              ,7,2009,57.2,34,0,6.3,56.8,20.7,1.3,5
1501629902314,LINCOLN ELEM SCHOOL              ,7,2010,0,6.3,38,55.7,0,5.1,33.3,61.5
1501629902314,LINCOLN ELEM SCHOOL              ,7,2011,0,4.9,28.4,66.7,1.2,2.4,26.2,70.2
1501629902314,LINCOLN ELEM SCHOOL              ,7,2012,0,7.6,30.4,62,0,2.1,34.4,63.5
1501629902314,LINCOLN ELEM SCHOOL              ,7,2013,2.2,6.7,16.7,74.4,1.1,5.5,26.4,67
1501629902314,LINCOLN ELEM SCHOOL              ,7,2014,1.1,6.7,38.2,53.9,2.2,6.7,44.9,46.1
1501629902314,LINCOLN ELEM SCHOOL                     ,8,1997,.a,8,46,46,.a,3,35,63
1501629902314,LINCOLN ELEM SCHOOL                     ,8,1998,.a,14,42,44,.a,9,42,49
1501629902314,LINCOLN ELEM SCHOOL              ,8,1999,0,13,34,53,0,29,53,18
1501629902314,LINCOLN ELEM SCHOOL              ,8,2000,0,9,32,59,4,24,42,29
1501629902314,LINCOLN ELEM SCHOOL              ,8,2001,0,10,54,36,3,16,41,40
1501629902314,LINCOLN ELEM SCHOOL              ,8,2002,0,11.3,57.5,31.3,2.5,22.5,47.5,27.5
1501629902314,LINCOLN ELEM SCHOOL              ,8,2003,0,9.4,55.3,35.3,.b,.b,.b,.b
1501629902314,LINCOLN ELEM SCHOOL              ,8,2004,1.3,2.5,52.5,43.8,0,7.6,35.4,57
1501629902314,LINCOLN ELEM SCHOOL              ,8,2005,0,7.7,51.6,40.7,2.2,13.2,36.3,48.4
1501629902314,LINCOLN ELEM SCHOOL              ,8,2006,1.1,4.5,56.8,37.5,3.4,2.2,38.2,56.2
1501629902314,LINCOLN ELEM SCHOOL              ,8,2007,0,2.1,52.1,45.8,0,7.3,31.3,61.5
1501629902314,LINCOLN ELEM SCHOOL              ,8,2008,0,2.8,58.3,38.9,0,5.5,26,68.5
1501629902314,LINCOLN ELEM SCHOOL              ,8,2009,54.6,35.6,0,7.2,74.6,9,0,4.8
1501629902314,LINCOLN ELEM SCHOOL              ,8,2010,0,8.2,49.4,42.4,0,9.4,29.4,61.2
1501629902314,LINCOLN ELEM SCHOOL              ,8,2011,0,8.1,55.8,36,0,1.2,29.1,69.8
1501629902314,LINCOLN ELEM SCHOOL              ,8,2012,0,1.2,52.9,45.9,0,2.3,20.7,77
1501629902314,LINCOLN ELEM SCHOOL              ,8,2013,2,12.2,32.7,53.1,0,13.3,44.9,41.8
1501629902314,LINCOLN ELEM SCHOOL              ,8,2014,1.1,6.6,19.8,72.5,1.1,1.1,26.4,71.4
1501629902315,LINNE ELEM SCHOOL                       ,3,1997,.a,42,42,16,.a,6,72,22
1501629902315,LINNE ELEM SCHOOL                       ,3,1998,.a,49,42,8,.a,4,78,18
1501629902315,LINNE ELEM SCHOOL                ,3,1999,15,42,32,11,8,30,38,25
1501629902315,LINNE ELEM SCHOOL                ,3,2000,5,55,34,5,9,32,54,5
1501629902315,LINNE ELEM SCHOOL                ,3,2001,6,40,38,8,6,16,58,19
1501629902315,LINNE ELEM SCHOOL                ,3,2002,4.9,45.9,41,8.2,6.6,27.9,54.2,18
1501629902315,LINNE ELEM SCHOOL                ,3,2003,9.1,42.4,45.5,6.1,3,28.8,46.4,16.7
1501629902315,LINNE ELEM SCHOOL                ,3,2004,9,26.9,52.2,11.9,10.4,13.4,71.4,14.9
1501629902315,LINNE ELEM SCHOOL                ,3,2005,8.1,29,46.8,16.1,6.5,27.4,45.2,21
1501629902315,LINNE ELEM SCHOOL                ,3,2006,10,22,59.1,20,2,16.3,42.9,36.7
1501629902315,LINNE ELEM SCHOOL                ,3,2007,13.5,34.6,34.6,17.3,17.3,7.7,51.9,23.1
1501629902315,LINNE ELEM SCHOOL                ,3,2008,11.1,45.7,38.3,4.9,12.3,9.9,61.7,16
1501629902315,LINNE ELEM SCHOOL                ,3,2009,8.6,36.2,46.6,8.6,8.2,19.7,52.5,19.7
1501629902315,LINNE ELEM SCHOOL                ,3,2010,8.9,26.8,39.3,25,5.4,17.9,46.4,30.4
1501629902315,LINNE ELEM SCHOOL                ,3,2011,6.8,21.6,55.4,16.2,2.7,20,26.7,50.7
1501629902315,LINNE ELEM SCHOOL                ,3,2012,7.7,21.5,63.1,7.7,6.2,9.2,52.3,32.3
1501629902315,LINNE ELEM SCHOOL                ,3,2013,11.7,42.9,40.3,5.2,6.5,48.1,39,6.5
1501629902315,LINNE ELEM SCHOOL                ,3,2014,14.3,30.4,42.9,12.5,5.4,44.6,37.5,12.5
1501629902315,LINNE ELEM SCHOOL                ,4,2006,.b,.b,.b,19,0,10.3,.b,17.2
1501629902315,LINNE ELEM SCHOOL                ,4,2007,2,15.7,52.9,29.4,0,6,58,36
1501629902315,LINNE ELEM SCHOOL                ,4,2008,0,37,43.5,19.6,2.2,17.4,63,17.4
1501629902315,LINNE ELEM SCHOOL                ,4,2009,0,37.5,41.7,20.8,1.4,19.2,61.6,17.8
1501629902315,LINNE ELEM SCHOOL                ,4,2010,3.8,35.8,52.8,7.5,0,20.8,79.2,0
1501629902315,LINNE ELEM SCHOOL                ,4,2011,0,36.2,51.7,12.1,3.4,17.2,69,10.3
1501629902315,LINNE ELEM SCHOOL                ,4,2012,3,22.4,56.7,17.9,1.5,11.9,59.7,26.9
1501629902315,LINNE ELEM SCHOOL                ,4,2013,3.5,50.9,36.8,8.8,3.5,43.9,43.9,8.8
1501629902315,LINNE ELEM SCHOOL                ,4,2014,7.6,47,39.4,6.1,9,37.3,50.7,3
1501629902315,LINNE ELEM SCHOOL                ,5,1999,2,55,28,14,10,63,27,0
1501629902315,LINNE ELEM SCHOOL                ,5,2000,0,75,22,3,7,66,27,0
1501629902315,LINNE ELEM SCHOOL                ,5,2001,0,100,0,0,17,83,0,0
1501629902315,LINNE ELEM SCHOOL                ,5,2002,3.6,60.2,28.9,7.2,18.1,56.6,25.3,0
1501629902315,LINNE ELEM SCHOOL                ,5,2003,4.2,54.9,38,2.8,9.1,63.6,27.3,0
1501629902315,LINNE ELEM SCHOOL                ,5,2004,0,47.4,49.1,3.5,1.8,33.3,63.2,1.8
1501629902315,LINNE ELEM SCHOOL                ,5,2005,6.2,45.7,39.5,8.6,11.1,25.9,59.3,3.7
1501629902315,LINNE ELEM SCHOOL                ,5,2006,5.2,43.1,40,8.6,0,25.9,60,8.6
1501629902315,LINNE ELEM SCHOOL                ,5,2007,2.3,51.2,39.5,7,0,23.3,62.8,14
1501629902315,LINNE ELEM SCHOOL                ,5,2008,1.7,35.6,49.2,13.6,0,28.8,61,10.2
1501629902315,LINNE ELEM SCHOOL                ,5,2009,0,47.5,32.5,20,0,27.9,67.4,4.7
1501629902315,LINNE ELEM SCHOOL                ,5,2010,0,39.4,50,10.6,0,28.4,68.7,3
1501629902315,LINNE ELEM SCHOOL                ,5,2011,0,26.4,67.9,5.7,1.8,12.7,81.8,3.6
1501629902315,LINNE ELEM SCHOOL                ,5,2012,0,37.1,48.4,14.5,0,24.2,74.2,1.6
1501629902315,LINNE ELEM SCHOOL                ,5,2013,4.5,40.3,41.8,13.4,4.5,41.8,46.3,7.5
1501629902315,LINNE ELEM SCHOOL                ,5,2014,11.5,46.2,36.5,5.8,7.4,40.7,48.1,3.7
1501629902315,LINNE ELEM SCHOOL                       ,6,1997,.a,62,34,4,.a,31,66,3
1501629902315,LINNE ELEM SCHOOL                       ,6,1998,.a,50,45,5,.a,24,71,5
1501629902315,LINNE ELEM SCHOOL                ,6,2006,2.2,38.2,50.6,9,0,32.6,58.4,9
1501629902315,LINNE ELEM SCHOOL                ,6,2007,0,42.2,43.8,14.1,3.1,37.5,43.8,15.6
1501629902315,LINNE ELEM SCHOOL                ,6,2008,1.6,42.6,44.3,11.5,1.6,25.4,58.7,14.3
1501629902315,LINNE ELEM SCHOOL                ,6,2009,0,28.1,50.9,21.1,0,26.3,57.9,15.8
1501629902315,LINNE ELEM SCHOOL                ,6,2010,0,30.2,48.8,20.9,0,25.6,74.4,0
1501629902315,LINNE ELEM SCHOOL                ,6,2011,0,17.5,58.7,23.8,1.6,17.5,65.1,15.9
1501629902315,LINNE ELEM SCHOOL                ,6,2012,0,30.5,62.7,6.8,0,22,61,16.9
1501629902315,LINNE ELEM SCHOOL                ,6,2013,4.5,40.9,43.9,10.6,10.3,39.7,48.5,1.5
1501629902315,LINNE ELEM SCHOOL                ,6,2014,9.4,34.4,42.2,14.1,14.1,29.7,48.4,7.8
1501629902315,LINNE ELEM SCHOOL                ,7,2006,0,24.6,68.1,7.2,1.4,27.5,62.3,8.7
1501629902315,LINNE ELEM SCHOOL                ,7,2007,0,35.2,60.2,4.5,1.1,23.9,64.8,10.2
1501629902315,LINNE ELEM SCHOOL                ,7,2008,1.5,44.6,44.6,9.2,1.5,26.9,53.7,17.9
1501629902315,LINNE ELEM SCHOOL                ,7,2009,57.2,34,1.7,30,56.8,20.7,4.9,19.7
1501629902315,LINNE ELEM SCHOOL                ,7,2010,1.8,23.2,60.7,14.3,1.8,14.3,60.7,23.2
1501629902315,LINNE ELEM SCHOOL                ,7,2011,0,15.4,59,25.6,0,12.5,60,27.5
1501629902315,LINNE ELEM SCHOOL                ,7,2012,0,35.7,48.6,15.7,2.9,12.9,62.9,21.4
1501629902315,LINNE ELEM SCHOOL                ,7,2013,12.9,35.5,46.8,4.8,4.9,24.6,65.6,4.9
1501629902315,LINNE ELEM SCHOOL                ,7,2014,15.3,28.8,47.5,8.5,11.9,35.6,49.2,3.4
1501629902315,LINNE ELEM SCHOOL                       ,8,1997,.a,74,26,0,.a,39,61,0
1501629902315,LINNE ELEM SCHOOL                       ,8,1998,.a,56,40,4,.a,33,63,4
1501629902315,LINNE ELEM SCHOOL                ,8,1999,3,45,50,2,11,72,17,0
1501629902315,LINNE ELEM SCHOOL                ,8,2000,0,41,56,2,13,78,9,0
1501629902315,LINNE ELEM SCHOOL                ,8,2001,0,41,56,3,11,73,14,2
1501629902315,LINNE ELEM SCHOOL                ,8,2002,1.2,50,46.4,2.4,10.7,65.5,22.6,1.2
1501629902315,LINNE ELEM SCHOOL                ,8,2003,0,58.6,41.4,0,.b,.b,.b,.b
1501629902315,LINNE ELEM SCHOOL                ,8,2004,1.6,56.5,38.7,3.2,8.1,54.8,33.9,3.2
1501629902315,LINNE ELEM SCHOOL                ,8,2005,3,36.4,59.1,1.5,10.6,50,33.3,6.1
1501629902315,LINNE ELEM SCHOOL                ,8,2006,0,18.3,71.8,9.9,1.4,28.6,60,10
1501629902315,LINNE ELEM SCHOOL                ,8,2007,0,13.6,81.8,4.5,1.5,16.7,74.2,7.6
1501629902315,LINNE ELEM SCHOOL                ,8,2008,0,23.3,73.3,3.5,1.1,34.5,50.6,13.8
1501629902315,LINNE ELEM SCHOOL                ,8,2009,54.6,35.6,0,19.7,74.6,9,0,25.8
1501629902315,LINNE ELEM SCHOOL                ,8,2010,0,26.3,71.9,1.8,0,17.5,57.9,24.6
1501629902315,LINNE ELEM SCHOOL                ,8,2011,1.8,12.7,76.4,9.1,0,8.8,56.1,35.1
1501629902315,LINNE ELEM SCHOOL                ,8,2012,0,10.3,82.1,7.7,0,12.5,65,22.5
1501629902315,LINNE ELEM SCHOOL                ,8,2013,5.6,40.3,44.4,9.7,5.6,27.8,56.9,9.7
1501629902315,LINNE ELEM SCHOOL                ,8,2014,6.3,48.4,42.2,3.1,6.2,40,44.6,9.2
1501629902316,LLOYD ELEM SCHOOL                       ,3,1997,.a,59,41,0,.a,28,72,0
1501629902316,LLOYD ELEM SCHOOL                       ,3,1998,.a,50,50,0,.a,20,76,4
1501629902316,LLOYD ELEM SCHOOL                ,3,1999,24,53,24,0,32,42,18,8
1501629902316,LLOYD ELEM SCHOOL                ,3,2000,27,49,24,0,36,41,23,0
1501629902316,LLOYD ELEM SCHOOL                ,3,2001,24,52,24,0,29,37,30,0
1501629902316,LLOYD ELEM SCHOOL                ,3,2002,22,43.9,29.3,4.9,15.9,32.9,44.1,8.5
1501629902316,LLOYD ELEM SCHOOL                ,3,2003,20.2,47.5,10,7.1,16,33,51.9,10
1501629902316,LLOYD ELEM SCHOOL                ,3,2004,14.6,34.4,46.9,4.2,6.3,26,56.9,11.5
1501629902316,LLOYD ELEM SCHOOL                ,3,2005,16.7,33.3,45.8,4.2,8.3,20.8,52.8,18.1
1501629902316,LLOYD ELEM SCHOOL                ,3,2006,14.4,43.3,25,7.8,7.8,26.7,42.3,20
1501629902316,LLOYD ELEM SCHOOL                ,3,2007,10.5,28.9,48.7,11.8,1.3,9.2,60.5,28.9
1501629902316,LLOYD ELEM SCHOOL                ,3,2008,13.2,38.9,41.1,6.8,2.1,21.7,48.1,28
1501629902316,LLOYD ELEM SCHOOL                ,3,2009,7.4,36.7,47.9,8,4.1,14.4,49.5,32
1501629902316,LLOYD ELEM SCHOOL                ,3,2010,9,36.7,48.4,5.9,4.7,7.3,55.7,32.3
1501629902316,LLOYD ELEM SCHOOL                ,3,2011,13.2,36.5,39.7,10.6,4.6,10.3,40.2,44.8
1501629902316,LLOYD ELEM SCHOOL                ,3,2012,13.1,27.8,48.9,10.2,9.6,12.9,44.4,33.1
1501629902316,LLOYD ELEM SCHOOL                ,3,2013,19.6,54.9,20.7,4.9,6,50,38,6
1501629902316,LLOYD ELEM SCHOOL                ,3,2014,14.5,54.9,25.9,4.7,4.6,41.8,39.2,14.4
1501629902316,LLOYD ELEM SCHOOL                ,4,2006,.b,.b,.b,10.5,0,23.8,.b,10.5
1501629902316,LLOYD ELEM SCHOOL                ,4,2007,1.2,45.1,48.8,4.9,0,22,65.9,12.2
1501629902316,LLOYD ELEM SCHOOL                ,4,2008,1.2,45.7,40.7,12.3,2.5,25.3,63,9.3
1501629902316,LLOYD ELEM SCHOOL                ,4,2009,2.4,44.4,43.2,10.1,1.7,17.8,68.3,12.2
1501629902316,LLOYD ELEM SCHOOL                ,4,2010,2.7,39.1,54.9,3.3,0.5,14.5,75.3,9.7
1501629902316,LLOYD ELEM SCHOOL                ,4,2011,3.9,47.8,36.1,12.2,1.1,27,58.4,13.5
1501629902316,LLOYD ELEM SCHOOL                ,4,2012,3.4,42.7,42.7,11.2,3.9,15.7,64,16.3
1501629902316,LLOYD ELEM SCHOOL                ,4,2013,13.9,56,27.7,2.4,10.1,50.3,37.3,2.4
1501629902316,LLOYD ELEM SCHOOL                ,4,2014,9.1,62.5,24.4,4,9.7,43.2,43.8,3.4
1501629902316,LLOYD ELEM SCHOOL                ,5,1999,2,64,31,2,13,60,27,0
1501629902316,LLOYD ELEM SCHOOL                ,5,2000,0,77,21,2,15,69,17,0
1501629902316,LLOYD ELEM SCHOOL                ,5,2001,3,97,0,0,23,77,0,0
1501629902316,LLOYD ELEM SCHOOL                ,5,2002,3.3,66.2,23.2,7.3,11.2,59.2,29.6,0
1501629902316,LLOYD ELEM SCHOOL                ,5,2003,2,61.3,32,4.7,21.1,52.6,26.3,0
1501629902316,LLOYD ELEM SCHOOL                ,5,2004,2.2,56,35.2,6.6,6.6,40.7,50.5,2.2
1501629902316,LLOYD ELEM SCHOOL                ,5,2005,0,49.6,47.8,2.6,0.9,33,64.3,1.7
1501629902316,LLOYD ELEM SCHOOL                ,5,2006,0.9,44.2,50,6.2,0.9,25.7,70,2.7
1501629902316,LLOYD ELEM SCHOOL                ,5,2007,1,55.8,37.5,5.8,0,21.2,73.1,5.8
1501629902316,LLOYD ELEM SCHOOL                ,5,2008,1.1,44,45.7,9.1,0,22.9,61.1,16
1501629902316,LLOYD ELEM SCHOOL                ,5,2009,0,44,42.7,13.3,0,14.1,76.3,9.6
1501629902316,LLOYD ELEM SCHOOL                ,5,2010,0,42.1,46.6,11.2,0.6,25.6,70.6,3.3
1501629902316,LLOYD ELEM SCHOOL                ,5,2011,0.6,37.3,53.8,8.3,1.2,17.5,71.9,9.4
1501629902316,LLOYD ELEM SCHOOL                ,5,2012,1.7,45.8,41.3,11.2,2.8,23.5,69.8,3.9
1501629902316,LLOYD ELEM SCHOOL                ,5,2013,13.8,50.9,31.1,4.2,8.9,31.5,56.5,3
1501629902316,LLOYD ELEM SCHOOL                ,5,2014,9.7,52.8,34.7,2.8,4.9,27.8,63.2,4.2
1501629902316,LLOYD ELEM SCHOOL                       ,6,1997,.a,84,16,0,.a,49,49,2
1501629902316,LLOYD ELEM SCHOOL                       ,6,1998,.a,49,46,5,.a,27,70,3
1501629902316,LLOYD ELEM SCHOOL                       ,8,1997,.a,71,29,0,.a,15,81,4
1501629902316,LLOYD ELEM SCHOOL                       ,8,1998,.a,63,37,0,.a,4,89,7
1501629902316,LLOYD ELEM SCHOOL                ,8,1999,0,46,49,6,3,77,20,0
1501629902317,LOCKE ELEM SCHOOL                       ,3,1997,.a,40,53,7,.a,21,75,4
1501629902317,LOCKE ELEM SCHOOL                       ,3,1998,.a,40,53,7,.a,19,74,7
1501629902317,JOSEPHINE LOCKE ELEM SCHOOL      ,3,1999,17,55,29,0,25,41,35,0
1501629902317,JOSEPHINE LOCKE ELEM SCHOOL      ,3,2000,7,50,40,3,13,52,33,1
1501629902317,JOSEPHINE LOCKE ELEM SCHOOL      ,3,2001,17,42,33,7,20,32,50,3
1501629902317,JOSEPHINE LOCKE ELEM SCHOOL      ,3,2002,19,48.1,30.4,2.5,12.7,29.1,50,7.6
1501629902317,JOSEPHINE LOCKE ELEM SCHOOL      ,3,2003,20.8,51,30.4,3.1,21.9,28.1,43.6,5.2
1501629902317,"LOCKE, J ELEM SCHOOL             ",3,2004,11.7,29.7,47.7,10.8,11.8,13.6,64.9,14.5
1501629902317,"LOCKE, J ELEM SCHOOL             ",3,2005,11.7,41.5,38.3,8.5,3.2,26.6,53.2,17
1501629902317,"LOCKE, J ELEM SCHOOL             ",3,2006,15.1,29.2,40,8.5,9.4,14.2,51.7,19.8
1501629902317,"LOCKE, J ELEM SCHOOL             ",3,2007,8.5,39.4,43.7,8.5,0,21.1,56.3,22.5
1501629902317,"LOCKE, J ELEM SCHOOL             ",3,2008,9,34.3,41.8,14.9,3,20.9,57.5,18.7
1501629902317,"LOCKE, J ELEM SCHOOL             ",3,2009,6.3,36.1,45.8,11.8,2.7,20.5,60.3,16.4
1501629902317,LOCKE  J ELEM SCHOOL             ,3,2010,8.8,39.4,41.6,10.2,6.5,18.8,59.4,15.2
1501629902317,LOCKE J ELEM SCHOOL              ,3,2011,10,24.7,53.3,12,1.3,14.7,56.7,27.3
1501629902317,LOCKE  J ELEM SCHOOL             ,3,2012,5.3,17.4,56.8,20.5,2.3,11.4,62.1,24.2
1501629902317,LOCKE  J ELEM SCHOOL             ,3,2013,15.6,42.2,37.5,4.7,10.9,54.3,33.3,1.6
1501629902317,LOCKE  J ELEM SCHOOL             ,3,2014,13.3,51.1,27.4,8.1,4.4,55.6,37.8,2.2
1501629902317,"LOCKE, J ELEM SCHOOL             ",4,2006,0,31.3,56.3,10.3,2.6,22.6,68.8,4.3
1501629902317,"LOCKE, J ELEM SCHOOL             ",4,2007,2,41.4,44.4,12.1,5.1,20.2,62.6,12.1
1501629902317,"LOCKE, J ELEM SCHOOL             ",4,2008,3.4,37,50.4,9.2,1.6,21,71,6.5
1501629902317,"LOCKE, J ELEM SCHOOL             ",4,2009,0.8,36.2,51.2,11.8,1.5,13.7,70.2,14.5
1501629902317,LOCKE  J ELEM SCHOOL             ,4,2010,0.7,40,46.4,12.9,1.4,16.9,71.1,10.6
1501629902317,LOCKE J ELEM SCHOOL              ,4,2011,0,47.7,35.4,16.9,2.3,15.4,72.3,10
1501629902317,LOCKE  J ELEM SCHOOL             ,4,2012,2.1,31.5,53.4,13,2.1,11.6,71.9,14.4
1501629902317,LOCKE  J ELEM SCHOOL             ,4,2013,5.3,50.9,37.7,6.1,10.7,38.4,43.8,7.1
1501629902317,LOCKE  J ELEM SCHOOL             ,4,2014,10,48.5,34.6,6.9,14.6,33.1,46.2,6.2
1501629902317,JOSEPHINE LOCKE ELEM SCHOOL      ,5,1999,5,51,32,12,8,62,30,0
1501629902317,JOSEPHINE LOCKE ELEM SCHOOL      ,5,2000,0,74,19,6,18,65,16,1
1501629902317,JOSEPHINE LOCKE ELEM SCHOOL      ,5,2001,0,100,0,0,19,81,0,0
1501629902317,JOSEPHINE LOCKE ELEM SCHOOL      ,5,2002,2.8,60.2,32.4,4.6,13,48.1,38,0.9
1501629902317,JOSEPHINE LOCKE ELEM SCHOOL      ,5,2003,1.7,66.1,27,5.2,16.7,58.3,16.7,8.3
1501629902317,"LOCKE, J ELEM SCHOOL             ",5,2004,1,56.7,26,16.3,1.9,26.9,63.5,7.7
1501629902317,"LOCKE, J ELEM SCHOOL             ",5,2005,4,49.5,35.6,10.9,4.9,38.2,54.9,2
1501629902317,"LOCKE, J ELEM SCHOOL             ",5,2006,0,37.7,34.5,16.9,0.8,28.5,58.6,3.8
1501629902317,"LOCKE, J ELEM SCHOOL             ",5,2007,0.9,36,53.5,9.6,1.8,30.7,61.4,6.1
1501629902317,"LOCKE, J ELEM SCHOOL             ",5,2008,2,42.8,40.8,14.5,2.6,26.8,62.1,8.5
1501629902317,"LOCKE, J ELEM SCHOOL             ",5,2009,0,43.3,49.6,7.1,0.8,21.9,75,2.3
1501629902317,LOCKE  J ELEM SCHOOL             ,5,2010,0,42.9,44.4,12.8,0,31.6,61.7,6.8
1501629902317,LOCKE J ELEM SCHOOL              ,5,2011,0.7,34.2,45.9,19.2,0.7,24,68.5,6.8
1501629902317,LOCKE  J ELEM SCHOOL             ,5,2012,0,42.9,41.3,15.9,0.8,23.6,67.7,7.9
1501629902317,LOCKE  J ELEM SCHOOL             ,5,2013,10,52.9,29.3,7.9,9.4,46,39.6,5
1501629902317,LOCKE  J ELEM SCHOOL             ,5,2014,6.9,44.8,43.1,5.2,7.8,37.4,50.4,4.3
1501629902317,LOCKE ELEM SCHOOL                       ,6,1997,.a,65,33,1,.a,19,77,5
1501629902317,LOCKE ELEM SCHOOL                       ,6,1998,.a,46,42,12,.a,16,79,5
1501629902317,"LOCKE, J ELEM SCHOOL             ",6,2006,0.9,35.9,54.7,8.5,0.9,29.1,64.1,6
1501629902317,"LOCKE, J ELEM SCHOOL             ",6,2007,0,23.4,65.6,10.9,2.3,18.6,69.8,9.3
1501629902317,"LOCKE, J ELEM SCHOOL             ",6,2008,0.6,31.2,55.4,12.7,0,22.3,60.5,17.2
1501629902317,"LOCKE, J ELEM SCHOOL             ",6,2009,1.3,29.1,53,16.6,2,21.9,57,19.2
1501629902317,LOCKE  J ELEM SCHOOL             ,6,2010,0,28.5,56.2,15.4,0.8,15.3,65.6,18.3
1501629902317,LOCKE J ELEM SCHOOL              ,6,2011,0,17.7,63.8,18.5,0,20.8,60.8,18.5
1501629902317,LOCKE  J ELEM SCHOOL             ,6,2012,0,30.3,54.6,15.1,0,17.1,68.4,14.5
1501629902317,LOCKE  J ELEM SCHOOL             ,6,2013,10.4,49.6,33.3,6.7,14.8,35.6,37,12.6
1501629902317,LOCKE  J ELEM SCHOOL             ,6,2014,10.2,39.4,44.5,5.8,11,45.6,39.7,3.7
1501629902317,"LOCKE, J ELEM SCHOOL             ",7,2006,0,31.8,61.4,6.8,2.3,22.7,67.4,7.6
1501629902317,"LOCKE, J ELEM SCHOOL             ",7,2007,0,32,58.3,9.7,2.9,23.3,65,8.7
1501629902317,"LOCKE, J ELEM SCHOOL             ",7,2008,1.3,14.2,71.6,12.9,1.9,16.7,67.9,13.5
